LAT,LON,ALT,Temp,Press,AltGPS,AltBar,SpdGps
49.7447582,14.142341,3813.327,13.75,63328.75,3813.33,3792.16,21.31
49.7447582,14.142341,3813.327,13.75,63328.75,3813.33,3792.16,21.31
49.7448122,14.1420581,3818.297,13.75,63284.00,3818.30,3797.61,21.20
49.7448122,14.1420581,3818.297,13.75,63284.00,3818.30,3797.61,21.20
49.7448516,14.1417693,3823.345,13.75,63248.50,3823.34,3801.94,21.27
49.7448516,14.1417693,3823.345,13.75,63248.50,3823.34,3801.94,21.27
49.7448772,14.1414762,3828.406,13.75,63208.25,3828.41,3806.85,21.29
49.7448772,14.1414762,3828.406,13.75,63208.25,3828.41,3806.85,21.29
49.7448919,14.1411809,3833.712,13.75,63162.25,3833.71,3812.46,21.35
49.7448942,14.1408843,3838.94,13.75,63162.25,3838.94,3812.46,21.36
49.7448942,14.1408843,3838.94,13.75,63104.50,3838.94,3819.51,21.36
49.7448857,14.1405875,3844.276,13.75,63104.50,3844.28,3819.51,21.46
49.7448857,14.1405875,3844.276,13.81,63048.00,3844.28,3826.41,21.46
49.7448669,14.140289,3849.393,13.81,63048.00,3849.39,3826.41,21.67
49.7448669,14.140289,3849.393,13.75,63000.75,3849.39,3832.19,21.67
49.7448403,14.139989,3854.356,13.75,63000.75,3854.36,3832.19,21.90
49.7448403,14.139989,3854.356,13.75,62968.50,3854.36,3836.14,21.90
49.7448056,14.1396879,3859.496,13.75,62928.00,3859.50,3841.09,22.13
49.7448056,14.1396879,3859.496,13.75,62928.00,3859.50,3841.09,22.13
49.7447607,14.1393858,3864.155,13.75,62892.75,3864.16,3845.41,22.43
49.7447607,14.1393858,3864.155,13.75,62892.75,3864.16,3845.41,22.43
49.7447082,14.1390799,3868.646,13.75,62850.75,3868.65,3850.56,22.89
49.7447082,14.1390799,3868.646,13.75,62850.75,3868.65,3850.56,22.89
49.7446486,14.1387711,3872.749,13.75,62820.50,3872.75,3854.26,23.25
49.7446486,14.1387711,3872.749,13.75,62820.50,3872.75,3854.26,23.25
49.7445851,14.1384577,3876.352,13.75,62794.75,3876.35,3857.42,23.66
49.7445186,14.1381402,3879.604,13.75,62794.75,3879.60,3857.42,24.10
49.7445186,14.1381402,3879.604,13.75,62766.00,3879.60,3860.95,24.10
49.744452,14.1378181,3883.205,13.75,62766.00,3883.20,3860.95,24.46
49.744452,14.1378181,3883.205,13.69,62742.50,3883.20,3863.83,24.46
49.744385,14.1374936,3887.088,13.69,62742.50,3887.09,3863.83,24.70
49.744385,14.1374936,3887.088,13.69,62712.50,3887.09,3867.51,24.70
49.7443179,14.1371651,3891.613,13.69,62712.50,3891.61,3867.51,24.95
49.7443179,14.1371651,3891.613,13.69,62674.00,3891.61,3872.24,24.95
49.7442492,14.1368367,3896.204,13.69,62620.75,3896.20,3878.78,24.95
49.7442492,14.1368367,3896.204,13.69,62620.75,3896.20,3878.78,24.95
49.7441779,14.1365146,3900.977,13.69,62574.00,3900.98,3884.53,24.61
49.7441779,14.1365146,3900.977,13.69,62574.00,3900.98,3884.53,24.61
49.744109,14.1361961,3906.71,13.69,62520.25,3906.71,3891.14,24.27
49.744109,14.1361961,3906.71,13.69,62520.25,3906.71,3891.14,24.27
49.7440357,14.1358847,3911.786,13.69,62474.75,3911.79,3896.74,23.83
49.743964,14.1355744,3918.639,13.69,62474.75,3918.64,3896.74,23.77
49.743964,14.1355744,3918.639,13.69,62424.25,3918.64,3902.97,23.77
49.7438932,14.1352644,3925.223,13.69,62424.25,3925.22,3902.97,23.69
49.7438932,14.1352644,3925.223,13.69,62366.75,3925.22,3910.05,23.69
49.7438188,14.1349574,3931.057,13.69,62366.75,3931.06,3910.05,23.62
49.7438188,14.1349574,3931.057,13.69,62314.00,3931.06,3916.56,23.62
49.7437418,14.1346546,3937.127,13.69,62314.00,3937.13,3916.56,23.32
49.7437418,14.1346546,3937.127,13.69,62266.75,3937.13,3922.39,23.32
49.7436632,14.1343541,3943.003,13.69,62266.75,3943.00,3922.39,23.11
49.7436632,14.1343541,3943.003,13.69,62214.25,3943.00,3928.88,23.11
49.7435828,14.1340567,3948.781,13.62,62154.00,3948.78,3936.33,23.05
49.7435828,14.1340567,3948.781,13.62,62154.00,3948.78,3936.33,23.05
49.7435037,14.13376,3954.205,13.69,62106.75,3954.20,3942.17,22.94
49.7435037,14.13376,3954.205,13.69,62106.75,3954.20,3942.17,22.94
49.7434235,14.1334662,3959.795,13.62,62066.00,3959.80,3947.21,22.84
49.7433462,14.1331735,3965.53,13.62,62066.00,3965.53,3947.21,22.60
49.7433462,14.1331735,3965.53,13.62,62016.25,3965.53,3953.37,22.60
49.7432708,14.1328829,3971.527,13.62,62016.25,3971.53,3953.37,22.44
49.7432708,14.1328829,3971.527,13.62,61970.00,3971.53,3959.11,22.44
49.743197,14.1325964,3977.244,13.62,61970.00,3977.24,3959.11,22.01
49.743197,14.1325964,3977.244,13.62,61920.00,3977.24,3965.30,22.01
49.7431269,14.1323123,3983.552,13.62,61920.00,3983.55,3965.30,21.77
49.7431269,14.1323123,3983.552,13.62,61868.00,3983.55,3971.76,21.77
49.7430609,14.1320316,3990.171,13.62,61868.00,3990.17,3971.76,21.30
49.7430609,14.1320316,3990.171,13.62,61822.00,3990.17,3977.47,21.30
49.7429977,14.131758,3997.133,13.62,61822.00,3997.13,3977.47,20.65
49.7429977,14.131758,3997.133,13.62,61766.75,3997.13,3984.33,20.65
49.7429329,14.1314866,4004.233,13.62,61716.00,4004.23,3990.64,20.72
49.7429329,14.1314866,4004.233,13.62,61716.00,4004.23,3990.64,20.72
49.7428601,14.13122,4010.837,13.69,61666.00,4010.84,3996.86,20.79
49.7427791,14.1309572,4017.093,13.69,61666.00,4017.09,3996.86,20.98
49.7427791,14.1309572,4017.093,13.69,61620.50,4017.09,4002.53,20.98
49.7426897,14.1306968,4022.934,13.69,61620.50,4022.93,4002.53,21.32
49.7426897,14.1306968,4022.934,13.62,61578.75,4022.93,4007.73,21.32
49.74259,14.13044,4029.102,13.62,61578.75,4029.10,4007.73,21.73
49.74259,14.13044,4029.102,13.69,61528.00,4029.10,40,14.05,21.73
49.7424771,14.1301872,4034.986,13.69,61528.00,4034.99,40,14.05,22.29
49.7424771,14.1301872,4034.986,13.69,61472.25,4034.99,4021.00,22.29
49.7423504,14.1299396,4041.172,13.69,61472.25,4041.17,4021.00,23.02
49.7423504,14.1299396,4041.172,13.69,61428.75,4041.17,4026.43,23.02
49.7422096,14.1296977,4046.798,13.69,61428.75,4046.80,4026.43,23.77
49.7422096,14.1296977,4046.798,13.69,61380.00,4046.80,4032.52,23.77
49.742052,14.1294616,4051.915,13.69,61380.00,4051.91,4032.52,24.64
49.742052,14.1294616,4051.915,13.69,61334.25,4051.91,4038.24,24.64
49.741886,14.1292282,4057.349,13.69,61294.25,4057.35,4043.24,25.18
49.741886,14.1292282,4057.349,13.69,61294.25,4057.35,4043.24,25.18
49.741712,14.1290008,4062.562,13.69,61256.25,4062.56,4047.99,25.55
49.741532,14.1287761,4067.673,13.69,61256.25,4067.67,4047.99,25.90
49.741532,14.1287761,4067.673,13.69,61212.00,4067.67,4053.53,25.90
49.7413474,14.1285556,4073.01,13.69,61212.00,4073.01,4053.53,26.11
49.7413474,14.1285556,4073.01,13.69,61178.25,4073.01,4057.76,26.11
49.7411589,14.1283357,4078.159,13.69,61178.25,4078.16,4057.76,26.42
49.7411589,14.1283357,4078.159,13.69,61136.50,4078.16,4062.99,26.42
49.7409644,14.1281212,4083.314,13.69,61136.50,4083.31,4062.99,26.71
49.7409644,14.1281212,4083.314,13.69,61094.25,4083.31,4068.28,26.71
49.7407663,14.1279099,4088.623,13.69,61094.25,4088.62,4068.28,26.93
49.7407663,14.1279099,4088.623,13.69,61058.00,4088.62,4072.83,26.93
49.7405643,14.1277027,4094.371,13.69,61058.00,4094.37,4072.83,27.07
49.7405643,14.1277027,4094.371,13.69,61014.75,4094.37,4078.26,27.07
49.7403599,14.1275006,4100.438,13.69,61014.75,4100.44,4078.26,27.11
49.7403599,14.1275006,4100.438,13.69,60962.25,4100.44,4084.85,27.11
49.7401536,14.1273022,4106.506,13.69,60902.00,4106.51,4092.42,27.16
49.7399446,14.127108,4112.554,13.69,60902.00,4112.55,4092.42,27.24
49.7399446,14.127108,4112.554,13.69,60854.00,4112.55,4098.46,27.24
49.7397319,14.1269204,4118.74,13.69,60854.00,4118.74,4098.46,27.38
49.7397319,14.1269204,4118.74,13.69,60808.25,4118.74,4104.21,27.38
49.7395155,14.1267375,4124.731,13.69,60808.25,4124.73,4104.21,27.59
49.7395155,14.1267375,4124.731,13.69,60760.50,4124.73,4110.23,27.59
49.7392934,14.1265611,4130.551,13.69,60760.50,4130.55,4110.23,27.90
49.7392934,14.1265611,4130.551,13.69,60714.75,4130.55,4115.99,27.90
49.7390691,14.1263865,4135.836,13.69,60714.75,4135.84,4115.99,27.92
49.7390691,14.1263865,4135.836,13.69,60672.75,4135.84,4121.28,27.92
49.7388419,14.1262151,4141.121,13.69,60672.75,4141.12,4121.28,28.08
49.7388419,14.1262151,4141.121,13.69,60632.75,4141.12,4126.33,28.08
49.7386135,14.1260417,4146.177,13.69,60632.75,4146.18,4126.33,28.25
49.7386135,14.1260417,4146.177,13.69,60600.25,4146.18,4130.43,28.25
49.7383835,14.1258687,4150.439,13.69,60600.25,4150.44,4130.43,28.54
49.7381521,14.1256939,4154.213,13.69,60582.25,4154.21,4132.70,28.65
49.7381521,14.1256939,4154.213,13.69,60576.75,4154.21,4133.40,28.65
49.7379225,14.1255159,4157.768,13.69,60576.75,4157.77,4133.40,28.55
49.7379225,14.1255159,4157.768,13.69,60558.00,4157.77,4135.76,28.55
49.7376972,14.1253348,4161.491,13.69,60558.00,4161.49,4135.76,28.18
49.7376972,14.1253348,4161.491,13.69,60524.00,4161.49,4140.06,28.18
49.7374757,14.1251534,4165.545,13.69,60524.00,4165.55,4140.06,27.78
49.7374757,14.1251534,4165.545,13.69,60472.25,4165.55,4146.60,27.78
49.7372595,14.1249717,4169.62,13.69,60472.25,4169.62,4146.60,27.32
49.7372595,14.1249717,4169.62,13.69,60434.25,4169.62,4151.41,27.32
49.7370472,14.1247901,4173.724,13.69,60434.25,4173.72,4151.41,26.91
49.7370472,14.1247901,4173.724,13.69,60400.25,4173.72,4155.71,26.91
49.73684,14.1246086,4178.398,13.69,60400.25,4178.40,4155.71,26.38
49.7366392,14.1244244,4182.154,13.69,60370.50,4182.15,4159.47,25.84
49.7366392,14.1244244,4182.154,13.69,60370.50,4182.15,4159.47,25.84
49.7364456,14.124235,4186.209,13.69,60354.75,4186.21,4161.47,25.34
49.7364456,14.124235,4186.209,13.69,60356.50,4186.21,4161.25,25.34
49.736261,14.1240391,4189.884,13.69,60324.50,4189.88,4165.30,24.66
49.736261,14.1240391,4189.884,13.62,60300.75,4189.88,4168.31,24.66
49.7360881,14.1238359,4192.389,13.62,60300.75,4192.39,4168.31,24.00
49.7360881,14.1238359,4192.389,13.62,60282.50,4192.39,4170.62,24.00
49.7359249,14.1236266,4194.765,13.62,60282.50,4194.77,4170.62,23.48
49.7359249,14.1236266,4194.765,13.62,60276.00,4194.77,4171.44,23.48
49.7357709,14.1234107,4196.694,13.62,60276.00,4196.69,4171.44,23.17
49.7357709,14.1234107,4196.694,13.62,60266.25,4196.69,4172.68,23.17
49.7356231,14.1231894,4198.902,13.62,60266.25,4198.90,4172.68,22.80
49.7356231,14.1231894,4198.902,13.62,60256.25,4198.90,4173.95,22.80
49.7354833,14.1229631,4201.494,13.62,60256.25,4201.49,4173.95,22.41
49.7353496,14.1227371,4205.038,13.62,60232.75,4205.04,4176.93,22.00
49.7353496,14.1227371,4205.038,13.62,60232.75,4205.04,4176.93,22.00
49.7352216,14.1225121,4208.668,13.62,60200.25,4208.67,4181.05,21.55
49.7352216,14.1225121,4208.668,13.62,60200.25,4208.67,4181.05,21.55
49.7350996,14.1222888,4212.874,13.62,60180.25,4212.87,4183.59,21.02
49.7350996,14.1222888,4212.874,13.62,60158.25,4212.87,4186.38,21.02
49.7349822,14.1220698,4217.728,13.62,60158.25,4217.73,4186.38,20.44
49.7349822,14.1220698,4217.728,13.62,60106.25,4217.73,4192.99,20.44
49.7348713,14.1218556,4223.755,13.62,60106.25,4223.76,4192.99,19.82
49.7348713,14.1218556,4223.755,13.56,60038.25,4223.76,4201.63,19.82
49.7347629,14.1216434,4229.44,13.56,60038.25,4229.44,4201.63,19.48
49.7347629,14.1216434,4229.44,13.56,59994.25,4229.44,4207.23,19.48
49.734656,14.1214344,4234.973,13.56,59994.25,4234.97,4207.23,19.22
49.734656,14.1214344,4234.973,13.56,59944.00,4234.97,4213.63,19.22
49.7345503,14.1212261,4240.115,13.56,59944.00,4240.11,4213.63,19.05
49.7345503,14.1212261,4240.115,13.56,59908.25,4240.11,4218.18,19.05
49.7344465,14.1210175,4244.901,13.56,59908.25,4244.90,4218.18,18.96
49.7343452,14.1208087,4249.41,13.56,59876.00,4249.41,4222.29,18.83
49.7343452,14.1208087,4249.41,13.56,59876.00,4249.41,4222.29,18.83
49.7342468,14.1205971,4253.955,13.62,59838.25,4253.95,4227.10,18.80
49.7342468,14.1205971,4253.955,13.62,59838.25,4253.95,4227.10,18.80
49.7341514,14.1203823,4258.199,13.56,59806.25,4258.20,4231.18,18.81
49.7341514,14.1203823,4258.199,13.62,59774.25,4258.20,4235.27,18.81
49.7340578,14.1201635,4261.969,13.62,59774.25,4261.97,4235.27,18.91
49.7340578,14.1201635,4261.969,13.56,59734.25,4261.97,4240.37,18.91
49.7339657,14.1199419,4265.678,13.56,59734.25,4265.68,4240.37,19.04
49.7339657,14.1199419,4265.678,13.56,59698.00,4265.68,4245.00,19.04
49.7338756,14.1197151,4269.0,13.56,59698.00,4269.00,4245.00,19.20
49.7338756,14.1197151,4269.0,13.56,59672.50,4269.00,4248.26,19.20
49.7337864,14.1194827,4271.753,13.56,59672.50,4271.75,4248.26,19.49
49.7336989,14.1192447,4274.297,13.56,59652.50,4274.30,4250.82,19.74
49.7336989,14.1192447,4274.297,13.56,59652.50,4274.30,4250.82,19.74
49.7336164,14.1190009,4277.166,13.56,59630.50,4277.17,4253.63,19.90
49.7336164,14.1190009,4277.166,13.56,59630.50,4277.17,4253.63,19.90
49.7335373,14.1187526,4280.303,13.56,59612.50,4280.30,4255.93,20.04
49.7335373,14.1187526,4280.303,13.56,59612.50,4280.30,4255.93,20.04
49.7334594,14.1185003,4283.479,13.56,59590.00,4283.48,4258.81,20.21
49.7334594,14.1185003,4283.479,13.56,59590.00,4283.48,4258.81,20.21
49.7333835,14.1182459,4287.172,13.56,59560.50,4287.17,4262.59,20.27
49.7333835,14.1182459,4287.172,13.56,59530.25,4287.17,4266.46,20.27
49.7333076,14.117992,4291.104,13.56,59530.25,4291.10,4266.46,20.31
49.7333076,14.117992,4291.104,13.56,59486.25,4291.10,4272.09,20.31
49.7332326,14.1177386,4295.427,13.56,59486.25,4295.43,4272.09,20.17
49.7332326,14.1177386,4295.427,13.56,59444.00,4295.43,4277.51,20.17
49.7331565,14.1174899,4300.33,13.56,59444.00,4300.33,4277.51,19.96
49.7330788,14.1172418,4305.076,13.56,59406.25,4305.08,4282.35,19.92
49.7330788,14.1172418,4305.076,13.56,59406.25,4305.08,4282.35,19.92
49.733002,14.1169908,4309.413,13.56,59366.00,4309.41,4287.51,20.09
49.733002,14.1169908,4309.413,13.56,59366.00,4309.41,4287.51,20.09
49.7329256,14.1167423,4314.29,13.56,59328.25,4314.29,4292.36,19.88
49.7329256,14.1167423,4314.29,13.56,59328.25,4314.29,4292.36,19.88
49.7328498,14.1164937,4318.868,13.56,59294.00,4318.87,4296.76,19.80
49.7328498,14.1164937,4318.868,13.56,59294.00,4318.87,4296.76,19.80
49.7327731,14.1162461,4323.554,13.56,59254.75,4323.55,4301.80,19.83
49.7327731,14.1162461,4323.554,13.56,59254.75,4323.55,4301.80,19.83
49.7326967,14.1159976,4328.039,13.56,59208.00,4328.04,4307.81,19.76
49.7326967,14.1159976,4328.039,13.56,59168.75,4328.04,4312.86,19.76
49.7326201,14.1157488,4332.286,13.56,59168.75,4332.29,4312.86,19.80
49.7326201,14.1157488,4332.286,13.56,59136.25,4332.29,4317.05,19.80
49.7325441,14.1154998,4336.462,13.56,59136.25,4336.46,4317.05,19.75
49.7324692,14.115251,4340.767,13.50,59096.50,4340.77,4322.16,19.75
49.7324692,14.115251,4340.767,13.50,59096.50,4340.77,4322.16,19.75
49.7323947,14.1150023,4345.297,13.50,59066.00,4345.30,4326.09,19.73
49.7323947,14.1150023,4345.297,13.50,59066.00,4345.30,4326.09,19.73
49.73232,14.114753,4349.821,13.56,59038.50,4349.82,4329.64,19.84
49.73232,14.114753,4349.821,13.56,59038.50,4349.82,4329.64,19.84
49.7322439,14.1145036,4354.429,13.50,58998.00,4354.43,4334.86,19.90
49.7322439,14.1145036,4354.429,13.50,58998.00,4354.43,4334.86,19.90
49.7321658,14.1142536,4359.015,13.50,58950.75,4359.02,4340.96,20.07
49.7321658,14.1142536,4359.015,13.50,58950.75,4359.02,4340.96,20.07
49.7320838,14.1140027,4363.102,13.50,58916.00,4363.10,4345.44,20.32
49.7320838,14.1140027,4363.102,13.50,58916.00,4363.10,4345.44,20.32
49.7319995,14.1137501,4367.252,13.50,58876.00,4367.25,4350.61,20.50
49.7319995,14.1137501,4367.252,13.50,58848.00,4367.25,4354.23,20.50
49.7319117,14.1134945,4370.731,13.50,58848.00,4370.73,4354.23,20.85
49.7319117,14.1134945,4370.731,13.50,58816.25,4370.73,4358.33,20.85
49.7318208,14.1132341,4373.5,13.50,58816.25,4373.50,4358.33,21.23
49.7318208,14.1132341,4373.5,13.44,58802.25,4373.50,4360.14,21.23
49.7317278,14.1129763,4377.062,13.44,58802.25,4377.06,4360.14,21.28
49.7316317,14.1127188,4380.38,13.44,58786.25,4380.38,4362.21,21.50
49.7316317,14.1127188,4380.38,13.44,58786.25,4380.38,4362.21,21.50
49.7315331,14.1124618,4383.296,13.44,58764.75,4383.30,4365.00,21.57
49.7315331,14.1124618,4383.296,13.44,58764.75,4383.30,4365.00,21.57
49.7314314,14.1122082,4386.628,13.44,58738.00,4386.63,4368.46,21.61
49.7314314,14.1122082,4386.628,13.44,58738.00,4386.63,4368.46,21.61
49.7313266,14.1119577,4389.766,13.44,58712.50,4389.77,4371.76,21.50
49.7313266,14.1119577,4389.766,13.44,58712.50,4389.77,4371.76,21.50
49.7312212,14.1117096,4392.229,13.44,58702.50,4392.23,4373.05,21.28
49.7312212,14.1117096,4392.229,13.44,58702.50,4392.23,4373.05,21.28
49.731114,14.111467,4394.876,13.44,58678.25,4394.88,4376.20,21.15
49.731114,14.111467,4394.876,13.44,58678.25,4394.88,4376.20,21.15
49.7310051,14.1112252,4396.185,13.44,58660.75,4396.19,4378.46,21.12
49.7310051,14.1112252,4396.185,13.44,58658.25,4396.19,4378.79,21.12
49.7308964,14.1109845,4396.736,13.44,58658.25,4396.74,4378.79,21.06
49.7307896,14.1107447,4397.736,13.44,58644.50,4397.74,4380.57,21.05
49.7307896,14.1107447,4397.736,13.44,58644.50,4397.74,4380.57,21.05
49.7306821,14.1105013,4397.152,13.44,58654.25,4397.15,4379.30,21.19
49.7306821,14.1105013,4397.152,13.44,58654.25,4397.15,4379.30,21.19
49.7305709,14.1102584,4395.827,13.38,58664.50,4395.83,4377.98,21.38
49.7305709,14.1102584,4395.827,13.38,58664.50,4395.83,4377.98,21.38
49.7304622,14.1100105,4395.037,13.38,58678.50,4395.04,4376.16,21.63
49.7304622,14.1100105,4395.037,13.38,58678.50,4395.04,4376.16,21.63
49.7303544,14.1097608,4395.207,13.38,58696.25,4395.21,4373.86,21.76
49.7303544,14.1097608,4395.207,13.38,58696.25,4395.21,4373.86,21.76
49.7302486,14.1095117,4396.488,13.31,58678.50,4396.49,4376.16,21.51
49.7302486,14.1095117,4396.488,13.31,58678.50,4396.49,4376.16,21.51
49.7301434,14.1092662,4398.048,13.31,58666.00,4398.05,4377.78,21.27
49.7301434,14.1092662,4398.048,13.31,58666.00,4398.05,4377.78,21.27
49.7300382,14.1090251,4399.608,13.31,58648.00,4399.61,4380.11,20.98
49.7300382,14.1090251,4399.608,13.25,58644.50,4399.61,4380.57,20.98
49.7299342,14.108787,4401.197,13.25,58636.50,4401.20,4381.61,20.71
49.7298295,14.1085528,4402.795,13.25,58626.50,4402.80,4382.90,20.52
49.7298295,14.1085528,4402.795,13.25,58626.50,4402.80,4382.90,20.52
49.7297238,14.1083215,4404.224,13.25,58618.50,4404.22,4383.94,20.40
49.7297238,14.1083215,4404.224,13.25,58618.50,4404.22,4383.94,20.40
49.7296176,14.1080932,4405.547,13.25,58610.00,4405.55,4385.04,20.25
49.7296176,14.1080932,4405.547,13.25,58610.00,4405.55,4385.04,20.25
49.7295094,14.1078671,4406.865,13.19,58598.50,4406.86,4386.53,20.24
49.7295094,14.1078671,4406.865,13.19,58598.50,4406.86,4386.53,20.24
49.7294,14.1076428,4408.332,13.19,58590.50,4408.33,4387.57,20.19
49.7294,14.1076428,4408.332,13.19,58590.50,4408.33,4387.57,20.19
49.7292907,14.1074213,4409.699,13.12,58578.75,4409.70,4389.09,20.11
49.7292907,14.1074213,4409.699,13.12,58578.75,4409.70,4389.09,20.11
49.7291802,14.1072007,4410.714,13.19,58572.75,4410.71,4389.87,20.10
49.7291802,14.1072007,4410.714,13.19,58572.75,4410.71,4389.87,20.10
49.729069,14.106982,4411.564,13.12,58568.25,4411.56,4390.46,20.03
49.7289577,14.1067623,4412.298,13.12,58568.25,4412.30,4390.46,20.11
49.7289577,14.1067623,4412.298,13.12,58560.00,4412.30,4391.53,20.11
49.7288467,14.1065418,4412.662,13.06,58556.75,4412.66,4391.95,20.09
49.7288467,14.1065418,4412.662,13.06,58556.75,4412.66,4391.95,20.09
49.7287374,14.1063177,4412.706,13.06,58548.75,4412.71,4392.99,20.21
49.7287374,14.1063177,4412.706,13.06,58548.75,4412.71,4392.99,20.21
49.7286266,14.1060944,4412.908,13.06,58552.00,4412.91,4392.57,20.33
49.7286266,14.1060944,4412.908,13.06,58552.00,4412.91,4392.57,20.33
49.7285168,14.1058653,4411.122,13.00,58576.75,4411.12,4389.35,20.71
49.7285168,14.1058653,4411.122,13.00,58576.75,4411.12,4389.35,20.71
49.7284079,14.1056275,4408.85,13.00,58600.25,4408.85,4386.31,0.00
49.7284079,14.1056275,4408.85,13.00,58600.25,4408.85,4386.31,0.00
49.7283015,14.1053835,4407.147,13.00,58616.75,4407.15,4384.17,0.00
49.7283015,14.1053835,4407.147,13.00,58616.75,4407.15,4384.17,0.00
49.728196,14.1051364,4405.946,13.00,58624.75,4405.95,4383.13,0.00
49.7280921,14.1048856,4404.788,13.00,58624.75,4404.79,4383.13,0.00
49.7280921,14.1048856,4404.788,12.94,58630.50,4404.79,4382.38,0.00
49.7279876,14.1046332,4403.903,12.94,58630.50,4403.90,4382.38,0.00
49.7279876,14.1046332,4403.903,12.94,58632.75,4403.90,4382.09,0.00
49.727884,14.1043796,4403.067,12.94,58642.25,4403.07,4380.86,0.00
49.727884,14.1043796,4403.067,12.94,58642.25,4403.07,4380.86,0.00
49.7277806,14.1041259,4402.99,12.94,58640.25,4402.99,4381.12,0.00
49.7277806,14.1041259,4402.99,12.94,58640.25,4402.99,4381.12,0.00
49.7276756,14.1038727,4402.853,12.88,58638.75,4402.85,4381.31,0.00
49.7276756,14.1038727,4402.853,12.88,58638.75,4402.85,4381.31,0.00
49.7275713,14.1036194,4402.716,12.88,58642.50,4402.72,4380.83,0.00
49.7275713,14.1036194,4402.716,12.88,58642.50,4402.72,4380.83,0.00
49.7274655,14.103368,4402.854,12.81,58638.50,4402.85,4381.35,0.00
49.7274655,14.103368,4402.854,12.81,58638.50,4402.85,4381.35,0.00
49.7273589,14.1031191,4403.002,12.81,58640.00,4403.00,4381.15,0.00
49.7272521,14.1028714,4403.176,12.81,58640.00,4403.18,4381.15,0.00
49.7272521,14.1028714,4403.176,12.81,58636.75,4403.18,4381.57,0.00
49.727147,14.1026271,4404.042,12.81,58636.75,4404.04,4381.57,0.00
49.727147,14.1026271,4404.042,12.75,58626.00,4404.04,4382.97,0.00
49.727043,14.1023846,4404.737,12.75,58626.25,4404.74,4382.93,20.95
49.727043,14.1023846,4404.737,12.75,58622.25,4404.74,4383.45,20.95
49.7269404,14.1021434,4405.193,12.75,58618.00,4405.19,4384.00,20.73
49.7269404,14.1021434,4405.193,12.75,58618.00,4405.19,4384.00,20.73
49.7268389,14.1019047,4405.539,12.75,58612.75,4405.54,4384.68,20.59
49.7268389,14.1019047,4405.539,12.75,58612.75,4405.54,4384.68,20.59
49.726738,14.1016673,4405.724,12.69,58608.50,4405.72,4385.24,20.51
49.726738,14.1016673,4405.724,12.69,58608.50,4405.72,4385.24,20.51
49.7266382,14.1014299,4405.924,12.69,58608.25,4405.92,4385.27,20.41
49.7266382,14.1014299,4405.924,12.69,58608.25,4405.92,4385.27,20.41
49.7265377,14.1011936,4405.875,12.62,58606.50,4405.88,4385.50,20.37
49.7265377,14.1011936,4405.875,12.62,58606.50,4405.88,4385.50,20.37
49.7264364,14.1009584,4405.624,12.62,58610.25,4405.62,4385.01,20.34
49.7263352,14.100724,4405.342,12.62,58610.25,4405.34,4385.01,20.29
49.7263352,14.100724,4405.342,12.62,58608.25,4405.34,4385.27,20.29
49.7262347,14.1004897,4405.253,12.62,58608.25,4405.25,4385.27,20.26
49.7262347,14.1004897,4405.253,12.62,58616.00,4405.25,4384.26,20.26
49.7261339,14.1002547,4404.986,12.62,58614.50,4404.99,4384.46,0.00
49.7261339,14.1002547,4404.986,12.62,58614.50,4404.99,4384.46,0.00
49.7260319,14.100021,4404.729,12.56,58612.25,4404.73,4384.75,0.00
49.7260319,14.100021,4404.729,12.56,58612.25,4404.73,4384.75,0.00
49.7259278,14.0997871,4404.383,12.56,58614.25,4404.38,4384.49,20.40
49.7259278,14.0997871,4404.383,12.56,58614.25,4404.38,4384.49,20.40
49.7258237,14.0995528,4404.054,12.56,58606.50,4404.05,4385.50,20.45
49.7258237,14.0995528,4404.054,12.56,58606.50,4404.05,4385.50,20.45
49.7257192,14.0993175,4403.335,12.56,58610.50,4403.34,4384.98,20.55
49.725617,14.0990782,4401.945,12.56,58610.50,4401.94,4384.98,20.58
49.725617,14.0990782,4401.945,12.50,58620.75,4401.94,4383.65,20.58
49.7255121,14.098835,4399.817,12.50,58620.75,4399.82,4383.65,20.96
49.7255121,14.098835,4399.817,12.50,58654.50,4399.82,4379.27,20.96
49.7254108,14.0985826,4397.292,12.50,58654.50,4397.29,4379.27,21.34
49.7254108,14.0985826,4397.292,12.50,58682.00,4397.29,4375.71,21.34
49.725319,14.0983184,4394.532,12.50,58682.00,4394.53,4375.71,21.59
49.725319,14.0983184,4394.532,12.50,58702.75,4394.53,4373.02,21.59
49.7252298,14.0980489,4392.363,12.50,58728.25,4392.36,4369.72,21.83
49.7252298,14.0980489,4392.363,12.50,58728.25,4392.36,4369.72,21.83
49.7251405,14.0977764,4390.828,12.50,58750.25,4390.83,4366.87,22.07
49.7251405,14.0977764,4390.828,12.50,58750.25,4390.83,4366.87,22.07
49.725052,14.097502,4389.872,12.50,58756.75,4389.87,4366.03,22.19
49.725052,14.097502,4389.872,12.50,58756.75,4389.87,4366.03,22.19
49.7249626,14.0972278,4388.711,12.44,58764.25,4388.71,4365.06,22.16
49.7248748,14.0969575,4389.405,12.44,58764.25,4389.40,4365.06,21.97
49.7248748,14.0969575,4389.405,12.44,58744.75,4389.40,4367.58,21.97
49.7247866,14.0966923,4390.549,12.44,58744.75,4390.55,4367.58,21.65
49.7247866,14.0966923,4390.549,12.44,58728.75,4390.55,4369.65,21.65
